tags,long,lat,dTime,source_file
254030_0,-122.7926986,37.44581294,2024-04-18T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8091948,37.49145019,2024-04-19T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8283776,37.46525921,2024-04-19T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7970721,37.40694964,2024-04-19T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.760504,37.31581703,2024-04-19T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6648153,37.29448948,2024-04-20T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.585785,37.27128542,2024-04-20T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5005948,37.26856152,2024-04-20T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4797916,37.19542237,2024-04-20T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3829026,37.17449697,2024-04-21T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4445292,37.12386246,2024-04-21T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4640815,37.18004429,2024-04-21T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4672849,37.28052177,2024-04-21T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5485863,37.32277445,2024-04-22T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6072241,37.39389193,2024-04-22T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.698284,37.4345821,2024-04-22T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8044885,37.43710482,2024-04-22T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8561516,37.45088492,2024-04-23T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8503549,37.46494378,2024-04-23T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8838913,37.42828497,2024-04-23T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8935336,37.39367755,2024-04-23T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7756244,37.48364771,2024-04-24T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7574056,37.4984374,2024-04-24T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7808668,37.4451415,2024-04-24T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7983581,37.43503132,2024-04-24T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8273038,37.46028463,2024-04-25T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8158961,37.45510588,2024-04-25T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7561428,37.41864871,2024-04-25T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7664459,37.43007846,2024-04-25T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7275556,37.53609448,2024-04-26T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7686328,37.48732518,2024-04-26T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6435911,37.3709502,2024-04-26T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4861205,37.29398606,2024-04-26T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5155893,37.30026469,2024-04-27T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5048261,37.2723293,2024-04-27T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5091079,37.20768194,2024-04-27T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5170337,37.22099615,2024-04-27T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5180753,37.2516817,2024-04-28T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.496735,37.2627054,2024-04-28T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5208796,37.22673811,2024-04-28T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5593687,37.23585369,2024-04-28T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5975901,37.25299665,2024-04-29T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.529737,37.30932216,2024-04-29T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5486382,37.189296,2024-04-29T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4413847,37.05546489,2024-04-29T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4452651,36.88265048,2024-04-30T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4178366,36.77394761,2024-04-30T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4791918,36.75256859,2024-04-30T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.555907,36.8331097,2024-04-30T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5523821,36.92252025,2024-05-01T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5644427,36.92969064,2024-05-01T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5592462,36.89635947,2024-05-01T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5098909,36.88977952,2024-05-01T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.712315,36.81121925,2024-05-02T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7564668,36.77777384,2024-05-02T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.70369,36.80426791,2024-05-02T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7297638,36.84879477,2024-05-02T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8268706,36.85458785,2024-05-03T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8894796,36.84369628,2024-05-03T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8975148,36.88900099,2024-05-03T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.9013831,36.95694785,2024-05-03T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.9280493,37.00426393,2024-05-04T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.935198,37.02026267,2024-05-04T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8646932,37.00345303,2024-05-04T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7497104,36.98122177,2024-05-04T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8348817,36.92200728,2024-05-05T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8661882,36.91297636,2024-05-05T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7480131,36.96554518,2024-05-05T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7590371,36.97682945,2024-05-05T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8405669,36.94419644,2024-05-06T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8027247,36.90193276,2024-05-06T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7935891,36.81260484,2024-05-06T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.8322166,36.74524879,2024-05-06T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7268407,36.73059527,2024-05-07T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6217502,36.73520888,2024-05-07T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5935194,36.72961633,2024-05-07T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5527632,36.74516073,2024-05-07T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.529171,36.75823087,2024-05-08T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5225509,36.79018115,2024-05-08T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6309113,36.74608155,2024-05-08T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6408629,36.75090626,2024-05-08T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6285223,36.74460026,2024-05-09T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6219902,36.78204143,2024-05-09T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5795736,36.83190125,2024-05-09T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5501627,36.87450313,2024-05-09T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6024141,36.92339431,2024-05-10T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5444702,36.91745388,2024-05-10T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.480709,36.85268129,2024-05-10T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5269427,36.86952431,2024-05-10T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5439913,36.92954589,2024-05-11T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4683072,36.88742541,2024-05-11T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3976889,36.95036552,2024-05-11T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4788855,36.96618174,2024-05-11T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5030112,36.92513969,2024-05-12T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3871483,36.91576545,2024-05-12T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.348863,36.92076762,2024-05-12T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.2821416,36.93400196,2024-05-12T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.2873792,36.9605399,2024-05-13T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3334317,36.88584209,2024-05-13T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3146151,36.86359888,2024-05-13T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3121219,36.75447396,2024-05-13T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.3890903,36.67445485,2024-05-14T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.385214,36.75320134,2024-05-14T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4413488,36.71321952,2024-05-14T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5620246,36.72986608,2024-05-14T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6051819,36.7125505,2024-05-15T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5074862,36.68590603,2024-05-15T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4149018,36.66129894,2024-05-15T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4110538,36.67788627,2024-05-15T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5515558,36.67449882,2024-05-16T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5916117,36.77138159,2024-05-16T11:00:00Z,254030-RawArgos_pred_6h.csv
