DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
254026,254026,UT,06:12:35 21-May-2024,,,B,36.3162,-122.1829,CRC 7.4,06:12:35 21-May-2024,Status,87,79,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,16:21:24 21-May-2024,,,A,36.2397,-122.1099,CRC 5.6,16:21:24 21-May-2024,Status,53,252,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:16:44 22-May-2024,,,A,36.2371,-122.1506,CRC 12.4,04:16:44 22-May-2024,Status,108,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:15:20 22-May-2024,,,2,36.2382,-122.1364,CRC 10.3,04:15:20 22-May-2024,Status,74,76,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,16:00:50 22-May-2024,,,A,36.0926,-122.1472,CRC 9.90,20:27:45 20-May-2024,Status,65,48,165,253,232,149,49,85,90,81,187,114,241,10,14,177,78,42,22,192,16,255,130,,,,,,,,,
254026,254026,UT,17:15:53 22-May-2024,,,A,36.0892,-122.1360,CRC 15.3,,,15,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:00:56 22-May-2024,,,B,36.1292,-122.1013,CRC 172.70,18:00:56 22-May-2024,Status,85,144,165,253,232,159,49,0,251,75,255,183,84,22,53,10,1,248,22,191,144,255,144,,,,,,,,,
254026,254026,UT,18:17:38 22-May-2024,,,1,36.1072,-121.9898,CRC 5.15,18:17:38 22-May-2024,Status,53,189,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:18:57 22-May-2024,,,B,36.1091,-121.9879,CRC 12.9,18:18:57 22-May-2024,Status,76,254,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,07:03:38 23-May-2024,,,0,36.1231,-122.0502,CRC 93.239,07:03:38 23-May-2024,Status,75,169,203,249,151,20,0,38,169,45,144,226,3,253,47,131,236,255,194,35,87,37,8,,,,,,,,,
254026,254026,UT,08:09:27 23-May-2024,,,B,36.1476,-122.0637,CRC 7.11,08:09:27 23-May-2024,Status,87,224,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,23:36:34 23-May-2024,,,B,36.1698,-122.0873,CRC 4.15,23:36:34 23-May-2024,Status,68,11,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,01:58:02 24-May-2024,,,B,36.1602,-122.1050,CRC 12.10,01:58:02 24-May-2024,Status,92,58,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:15:13 24-May-2024,,,B,36.1467,-122.1437,CRC 10.11,04:15:13 24-May-2024,Status,26,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:04:00 25-May-2024,,,B,35.9632,-121.6074,CRC 8.0,04:04:00 25-May-2024,Status,72,15,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,08:13:20 25-May-2024,,,A,36.0085,-121.7231,CRC 12.15,08:13:20 25-May-2024,Status,60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:06:54 25-May-2024,,,A,35.9321,-121.6330,CRC 5.1,13:06:54 25-May-2024,Status,69,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:14:03 26-May-2024,,,1,35.7236,-121.6572,CRC 5.2,,,101,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,14:10:57 26-May-2024,,,3,35.8714,-121.8549,CRC 4.15,14:10:57 26-May-2024,Status,20,193,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,15:15:53 26-May-2024,,,B,35.8667,-121.8888,CRC 0.1,15:15:53 26-May-2024,Status,64,217,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,02:03:01 27-May-2024,,,2,35.9040,-121.9167,CRC 5.6,02:03:01 27-May-2024,Status,53,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:10:54 27-May-2024,,,2,35.9097,-121.9192,CRC 6.2,03:10:54 27-May-2024,Status,70,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:16:26 27-May-2024,,,B,35.9081,-121.9388,CRC 5.11,03:16:26 27-May-2024,Status,53,253,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:14:24 27-May-2024,,,0,35.9373,-122.0559,CRC 9.5,06:14:24 27-May-2024,Status,57,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:13:41 27-May-2024,,,3,35.9596,-122.0003,CRC 1.11,,,97,19,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:14:25 27-May-2024,,,3,35.9596,-122.0003,CRC 15.11,13:14:25 27-May-2024,Status,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:11:23 27-May-2024,,,2,36.0428,-121.9011,CRC 4.15,,,100,134,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:04:22 28-May-2024,,,A,36.1039,-121.9873,CRC 136.7,03:06:48 28-May-2024,Status,81,16,165,253,232,151,49,22,254,12,108,24,210,139,77,10,1,248,18,191,48,255,128,,,,,,,,,
254026,254026,UT,13:58:13 28-May-2024,,,A,36.0493,-122.2653,CRC 2.7,13:58:13 28-May-2024,Status,82,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,15:03:07 28-May-2024,,,0,36.1001,-122.2088,CRC 5.6,15:03:07 28-May-2024,Status,53,253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,23:27:56 28-May-2024,,,0,36.0630,-122.0866,CRC 10.12,23:27:56 28-May-2024,Status,58,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,23:29:17 28-May-2024,,,0,36.0630,-122.0866,CRC 11.14,23:29:17 28-May-2024,Status,91,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,01:10:18 29-May-2024,,,B,36.0384,-122.0174,CRC 13.10,01:10:18 29-May-2024,Status,93,108,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:57:43 29-May-2024,,,B,35.9976,-122.0574,CRC 0.15,03:57:43 29-May-2024,Status,80,179,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,16:16:11 29-May-2024,,,2,36.0064,-121.8743,CRC 0.4,16:16:11 29-May-2024,Status,48,248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,16:20:36 29-May-2024,,,2,36.0064,-121.8743,CRC 14.11,16:20:36 29-May-2024,Status,14,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:10:41 29-May-2024,,,B,35.9401,-121.8704,CRC 11.8,18:10:41 29-May-2024,Status,59,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,00:22:02 30-May-2024,,,1,36.0399,-121.8569,CRC 11.13,00:22:02 30-May-2024,Status,27,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:03:39 30-May-2024,,,B,36.0776,-121.9218,CRC 10.170,06:06:09 30-May-2024,Status,65,80,165,253,232,151,49,22,255,24,98,71,146,147,19,99,0,53,191,192,157,78,230,,,,,,,,,
254026,254026,UT,03:04:45 31-May-2024,,,B,36.0347,-122.2832,CRC 51.40,03:07:17 31-May-2024,Status,70,112,165,253,232,151,49,22,255,140,116,75,170,170,170,170,170,170,170,170,149,110,165,,,,,,,,,
254026,254026,UT,04:09:24 31-May-2024,,,A,36.0440,-122.2119,CRC 15.13,04:09:24 31-May-2024,Status,15,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:09:08 31-May-2024,,,B,36.0365,-122.1860,CRC 1.3,05:09:08 31-May-2024,Status,65,252,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:01:58 31-May-2024,,,0,36.0228,-122.2716,CRC 15.5,06:01:58 31-May-2024,Status,31,13,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,15:12:29 31-May-2024,,,B,35.9648,-122.2587,CRC 3.11,15:12:29 31-May-2024,Status,67,252,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,17:03:01 31-May-2024,,,B,36.0118,-122.2650,CRC 87.133,04:22:42 27-May-2024,Status,74,240,22,18,42,21,238,117,45,145,106,187,234,87,171,255,188,175,34,94,63,95,143,,,,,,,,,
254026,254026,UT,18:22:09 31-May-2024,,,0,36.0303,-122.0441,CRC 15.5,18:22:09 31-May-2024,Status,79,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,19:33:35 31-May-2024,,,1,36.0076,-122.0273,CRC 11.8,19:33:35 31-May-2024,Status,75,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,02:22:15 01-Jun-2024,,,B,36.1569,-121.9395,CRC 5.15,,,101,128,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:05:57 01-Jun-2024,,,2,36.3234,-122.0839,CRC 18.161,04:05:57 01-Jun-2024,Status,66,80,165,253,232,150,32,11,49,152,15,160,2,191,122,68,197,9,109,104,24,12,112,,,,,,,,,
254026,254026,UT,15:34:54 01-Jun-2024,,,B,36.2836,-122.1789,CRC 11.13,,,107,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:12:34 01-Jun-2024,,,B,36.3836,-122.2465,CRC 15.10,18:12:34 01-Jun-2024,Status,79,241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:57:39 02-Jun-2024,,,B,36.6984,-122.2321,CRC 5.0,,,5,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,07:03:43 02-Jun-2024,,,B,36.6913,-122.1581,CRC 10.15,,,106,133,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,12:59:41 02-Jun-2024,,,3,36.7849,-122.0215,CRC 15.6,,,143,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,17:45:07 02-Jun-2024,,,B,36.8568,-121.9627,CRC 11.15,17:45:07 02-Jun-2024,Status,65,112,165,253,75,222,231,221,221,231,172,187,130,36,140,251,124,93,197,218,229,224,209,,,,,,,,,
254026,254026,UT,17:45:07 02-Jun-2024,,,B,36.8569,-121.9633,CRC,05:11:46 28-Feb-2024,Fast-GPS,193,112,165,221,78,252,201,246,239,7,243,111,130,147,204,181,185,139,18,240,113,12,230,,,,,,,,,
254026,254026,UT,05:12:11 03-Jun-2024,,,2,36.7686,-122.0158,CRC 49.195,03:10:04 31-May-2024,Status,70,48,165,253,232,135,49,18,191,140,161,0,39,71,80,209,7,208,70,193,31,48,119,,,,,,,,,
254026,254026,UT,17:24:09 03-Jun-2024,,,A,36.7878,-121.9693,CRC 60.157,17:26:45 03-Jun-2024,Status,71,144,165,253,232,151,49,22,241,197,171,86,146,165,177,134,1,50,21,191,160,255,128,,,,,,,,,
254026,254026,UT,21:43:32 03-Jun-2024,,,B,36.7756,-121.9117,CRC 14.12,21:43:32 03-Jun-2024,Status,94,192,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:00:27 04-Jun-2024,,,0,36.8042,-121.8883,CRC 11.13,03:00:27 04-Jun-2024,Status,27,159,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,03:20:50 04-Jun-2024,,,B,36.8043,-121.8891,CRC 2.8,03:20:50 04-Jun-2024,Status,82,61,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:13:07 04-Jun-2024,,,3,36.8040,-121.9569,CRC 11.9,,,107,255,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,12:18:08 04-Jun-2024,,,1,36.7863,-121.9835,CRC 4.8,,,100,134,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,17:00:47 04-Jun-2024,,,1,36.8164,-121.9810,CRC 4.0,,,116,25,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,17:22:30 04-Jun-2024,,,3,36.8447,-121.9478,CRC 201.159,17:25:08 04-Jun-2024,Status,89,48,165,253,232,151,49,22,242,69,146,20,64,0,0,8,0,0,0,0,0,95,218,,,,,,,,,
254026,254026,UT,19:10:24 04-Jun-2024,,,1,36.8925,-122.0131,CRC 5.1,19:10:24 04-Jun-2024,Status,53,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,02:13:50 05-Jun-2024,,,B,36.7999,-122.0212,CRC 14.2,,,110,135,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:07:29 05-Jun-2024,,,1,36.8104,-122.0018,CRC 11.8,05:07:29 05-Jun-2024,Status,27,143,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:14:54 05-Jun-2024,,,1,36.8104,-122.0018,CRC 15.6,,,143,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,08:04:12 05-Jun-2024,,,A,36.8330,-122.0190,CRC 11.8,08:04:12 05-Jun-2024,Status,107,197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:29:46 05-Jun-2024,,,A,36.7431,-121.9577,CRC 5.6,13:29:46 05-Jun-2024,Status,85,224,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,17:13:40 05-Jun-2024,,,3,36.7675,-122.0895,CRC 246.208,17:16:12 05-Jun-2024,Status,94,208,165,253,232,151,49,22,242,197,3,51,143,221,151,57,188,113,190,50,212,9,20,,,,,,,,,
254026,254026,UT,04:01:10 06-Jun-2024,,,A,36.7614,-122.0134,CRC 15.11,04:01:10 06-Jun-2024,Status,15,72,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,07:19:02 06-Jun-2024,,,A,36.7239,-121.9403,CRC 1.5,07:19:02 06-Jun-2024,Status,97,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,07:20:59 06-Jun-2024,,,A,36.7239,-121.9403,CRC 9.1,07:20:59 06-Jun-2024,Status,57,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:08:32 07-Jun-2024,,,B,36.8833,-121.9323,CRC 12.6,06:08:32 07-Jun-2024,Status,92,85,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,14:02:04 07-Jun-2024,,,A,36.7973,-122.0242,CRC 15.2,14:02:04 07-Jun-2024,Status,15,0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:00:19 07-Jun-2024,,,B,36.8242,-122.0859,CRC 8.1,,,104,164,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,07:27:51 08-Jun-2024,,,0,36.8465,-122.0849,CRC 15.14,07:27:51 08-Jun-2024,Status,31,206,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:04:18 08-Jun-2024,,,3,36.7898,-122.1079,CRC 11.13,13:04:18 08-Jun-2024,Status,27,142,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,14:46:41 08-Jun-2024,,,1,36.7959,-122.1644,CRC 11.1,14:46:41 08-Jun-2024,Status,27,141,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,15:10:51 08-Jun-2024,,,B,36.7954,-122.1657,CRC 15.6,,,143,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,15:22:38 08-Jun-2024,,,2,36.8016,-122.1349,CRC 11.5,15:22:38 08-Jun-2024,Status,27,134,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:06:58 08-Jun-2024,,,1,36.8002,-122.0878,CRC 7.14,,,199,255,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,18:16:52 08-Jun-2024,,,2,36.8090,-122.0905,CRC 11.5,18:16:52 08-Jun-2024,Status,27,175,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:21:52 09-Jun-2024,,,B,36.8015,-122.0512,CRC 9.1,05:21:52 09-Jun-2024,Status,57,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,06:24:48 09-Jun-2024,,,A,36.7571,-121.9840,CRC 7.2,06:24:48 09-Jun-2024,Status,23,76,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,08:19:09 09-Jun-2024,,,A,36.7731,-121.9838,CRC 83.239,08:21:54 09-Jun-2024,Status,74,112,165,253,232,151,49,22,244,161,93,149,146,186,245,10,1,74,17,193,80,255,138,,,,,,,,,
254026,254026,UT,13:17:02 09-Jun-2024,,,B,36.7865,-121.9903,CRC 1.5,13:17:02 09-Jun-2024,Status,49,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,14:02:33 09-Jun-2024,,,B,36.8142,-121.9626,CRC 14.8,,,110,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,19:15:33 09-Jun-2024,,,0,36.8358,-122.0377,CRC 14.8,,,110,132,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,19:16:19 09-Jun-2024,,,0,36.8358,-122.0377,CRC 15.2,19:16:19 09-Jun-2024,Status,15,89,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,01:22:30 10-Jun-2024,,,B,36.8481,-121.9361,CRC 5.0,01:22:30 10-Jun-2024,Status,53,125,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,02:11:29 10-Jun-2024,,,B,36.8565,-121.8924,CRC 5.6,02:11:29 10-Jun-2024,Status,53,253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:15:10 10-Jun-2024,,,2,36.8181,-121.8560,CRC 1.9,04:15:10 10-Jun-2024,Status,49,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,04:21:33 10-Jun-2024,,,2,36.8181,-121.8560,CRC 13.9,04:21:33 10-Jun-2024,Status,61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:05:51 10-Jun-2024,,,A,36.8273,-121.8612,CRC 15.4,,,111,133,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,12:33:00 10-Jun-2024,,,B,36.8530,-121.8759,CRC 239.95,08:35:47 10-Jun-2024,Status,93,240,165,253,232,151,49,22,245,34,59,216,16,191,15,10,33,174,31,191,0,127,128,,,,,,,,,
254026,254026,UT,16:11:19 10-Jun-2024,,,1,36.8284,-121.9278,CRC 1.5,16:11:19 10-Jun-2024,Status,49,253,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,19:34:00 10-Jun-2024,,,B,36.8568,-122.0100,CRC 207.253,19:36:47 10-Jun-2024,Status,89,240,165,253,232,151,49,22,245,78,75,214,208,192,109,8,1,223,5,193,16,255,128,,,,,,,,,
254026,254026,UT,21:18:56 10-Jun-2024,,,A,36.8715,-121.9519,CRC 11.2,,,107,174,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:10:35 11-Jun-2024,,,2,36.8549,-121.8713,CRC 14.12,05:10:35 11-Jun-2024,Status,14,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,01:29:34 12-Jun-2024,,,1,36.8184,-122.0237,CRC 9.14,01:29:34 12-Jun-2024,Status,73,43,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,01:30:04 12-Jun-2024,,,1,36.8184,-122.0237,CRC 8.4,01:30:04 12-Jun-2024,Status,88,171,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,05:00:33 12-Jun-2024,,,A,36.8136,-122.0248,CRC 14.13,,,110,132,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:10:26 12-Jun-2024,,,B,36.8469,-121.9743,CRC 11.4,13:10:26 12-Jun-2024,Status,27,175,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254026,254026,UT,13:36:58 12-Jun-2024,,,B,36.8477,-121.9979,CRC 0.13,13:36:58 12-Jun-2024,Status,48,252,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
