DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
254027,254027,UT,DS,5,0,0,153,33,18:12:12 13-Apr-2024,MC,1,37.3883,-122.5840,37.3883,-122.5840,46,,401677777,-114
254027,254027,UT,DS,4,0,0,113,83,19:18:09 13-Apr-2024,NN,1,37.4067,-122.5656,37.4067,-122.5656,58,,401677781,-126
254027,254027,UT,DS,3,0,0,192,44,19:20:44 13-Apr-2024,O3,A,37.3989,-122.5358,37.3989,-122.5358,6,,401677778,-134
254027,254027,UT,DS,1,0,0,,,19:34:29 13-Apr-2024,NP,B,37.4075,-122.5689,37.4075,-122.5689,6,,401677778,-137
254027,254027,UT,DS,3,0,0,72,70,20:00:19 13-Apr-2024,MC,A,37.4137,-122.5504,37.4137,-122.5504,6,,401677763,-126
254027,254027,UT,DS,4,0,0,72,45,21:01:09 13-Apr-2024,O3,0,37.5197,-122.5455,37.5197,-122.5455,58,,401677775,-131
254027,254027,UT,DS,5,0,0,61,30,21:01:09 13-Apr-2024,NN,2,37.5239,-122.6120,37.5239,-122.6120,50,,401677770,-129
254027,254027,UT,DS,4,0,0,100,35,00:25:33 14-Apr-2024,CS,2,37.7305,-122.6178,37.7305,-122.6178,58,,401677790,-129
254027,254027,UT,DS,2,0,0,43,43,01:32:23 14-Apr-2024,A1,B,37.7790,-122.6366,37.7790,-122.6366,7,,401677812,-135
254027,254027,UT,DS,2,0,0,176,176,01:39:40 14-Apr-2024,NK,B,37.7545,-122.6809,37.7545,-122.6809,8,,401677776,-133
254027,254027,UT,DS,3,0,0,112,48,02:01:20 14-Apr-2024,CS,A,37.7429,-122.6552,37.7429,-122.6552,8,,401677793,-128
254027,254027,UT,DS,4,0,0,64,49,03:02:12 14-Apr-2024,SR,0,37.7349,-122.6766,37.7349,-122.6766,48,,401677783,-123
254027,254027,UT,DS,5,0,1,84,45,03:05:30 14-Apr-2024,A1,3,37.7313,-122.7089,37.7313,-122.7089,56,,401677783,-122
254027,254027,UT,DS,6,0,0,104,70,03:20:06 14-Apr-2024,NK,3,37.7329,-122.7156,37.7329,-122.7156,56,,401677785,-123
254027,254027,UT,DS,1,0,0,,,04:58:50 14-Apr-2024,NK,B,37.7615,-122.7494,37.7615,-122.7494,8,,401677761,-135
254027,254027,UT,DS,1,0,0,,,05:03:52 14-Apr-2024,NN,B,37.7502,-122.7395,37.7502,-122.7395,6,,401677763,-131
254027,254027,UT,DS,6,1,1,,,05:22:02 14-Apr-2024,NP,2,37.6894,-122.7640,37.6894,-122.7640,56,,401677784,-121
254027,254027,UT,DS,1,0,0,,,05:34:05 14-Apr-2024,MC,B,37.6894,-122.7641,37.6894,-122.7641,6,,401677787,-118
254027,254027,UT,DS,1,0,0,,,06:25:29 14-Apr-2024,O3,B,37.6894,-122.7668,37.6894,-122.7668,8,,401677776,-136
254027,254027,UT,DS,9,1,0,,,08:06:27 14-Apr-2024,O3,2,37.6198,-122.7982,37.6198,-122.7982,58,,401677790,-124
254027,254027,UT,DS,2,0,0,93,93,12:34:39 14-Apr-2024,CS,B,37.5052,-122.7652,37.5052,-122.7652,8,,401677805,-133
254027,254027,UT,DS,6,0,0,122,57,14:07:01 14-Apr-2024,CS,2,37.4411,-122.8547,37.4411,-122.8547,58,,401677794,-138
254027,254027,UT,DS,5,0,1,123,76,14:11:11 14-Apr-2024,SR,1,37.4395,-122.8767,37.4395,-122.8767,46,,401677787,-124
254027,254027,UT,DS,1,0,0,,,15:11:03 14-Apr-2024,A1,B,37.4218,-122.9019,37.4218,-122.9019,8,,401677787,-141
254027,254027,UT,DS,1,0,0,,,15:37:29 14-Apr-2024,NK,B,37.4251,-122.9005,37.4251,-122.9005,6,,401677779,-131
254027,254027,UT,DS,7,1,0,,,16:05:35 14-Apr-2024,NP,1,37.4081,-122.9166,37.4081,-122.9166,56,,401677785,-132
254027,254027,UT,DS,4,0,1,127,30,16:17:53 14-Apr-2024,MC,0,37.3822,-122.8950,37.3822,-122.8950,46,,401677790,-128
254027,254027,UT,DS,1,0,1,,,17:05:52 14-Apr-2024,MB,B,37.3708,-122.9146,37.3708,-122.9146,8,,401677779,-135
254027,254027,UT,DS,3,0,0,57,35,17:13:18 14-Apr-2024,NK,A,37.3799,-122.9041,37.3799,-122.9041,6,,401677777,-128
254027,254027,UT,DS,3,0,0,102,40,17:27:38 14-Apr-2024,NN,A,37.3896,-122.8681,37.3896,-122.8681,6,,401677791,-133
254027,254027,UT,DS,6,0,0,68,40,18:01:36 14-Apr-2024,MC,0,37.3630,-122.8448,37.3630,-122.8448,58,,401677785,-118
254027,254027,UT,DS,5,1,0,,,19:08:37 14-Apr-2024,NN,1,37.3283,-122.8859,37.3283,-122.8859,58,,401677790,-126
254027,254027,UT,DS,2,0,1,388,388,19:23:54 14-Apr-2024,NP,B,37.3183,-122.8610,37.3183,-122.8610,6,,401677784,-137
254027,254027,UT,DS,9,1,2,,,20:15:01 14-Apr-2024,O3,3,37.3202,-122.8999,37.3202,-122.8999,58,,401677784,-126
254027,254027,UT,DS,2,0,0,149,149,23:42:19 14-Apr-2024,CS,B,37.2665,-123.0119,37.2665,-123.0119,8,,401677778,-140
254027,254027,UT,DS,2,0,0,34,34,01:11:07 15-Apr-2024,NK,B,37.2440,-123.0570,37.2440,-123.0570,7,,401677807,-132
254027,254027,UT,DS,8,1,0,,,01:18:37 15-Apr-2024,CS,2,37.2724,-123.0347,37.2724,-123.0347,58,,401677794,-126
254027,254027,UT,DS,6,0,1,123,30,02:19:36 15-Apr-2024,SR,1,37.2952,-123.0343,37.2952,-123.0343,58,,401677783,-124
254027,254027,UT,DS,2,0,0,173,173,02:39:13 15-Apr-2024,A1,B,37.2952,-123.0393,37.2952,-123.0393,6,,401677781,-129
254027,254027,UT,DS,8,1,1,,,03:28:20 15-Apr-2024,NP,1,37.3175,-123.0539,37.3175,-123.0539,47,,401677797,-131
254027,254027,UT,DS,1,0,0,,,03:36:16 15-Apr-2024,MC,B,37.3246,-123.0583,37.3246,-123.0583,6,,401677799,-131
254027,254027,UT,DS,1,0,1,,,04:07:47 15-Apr-2024,SR,B,37.2907,-123.0633,37.2907,-123.0633,8,,401677797,-139
254027,254027,UT,DS,4,0,2,156,48,04:28:30 15-Apr-2024,MB,2,37.3304,-123.0423,37.3304,-123.0423,56,,401677798,-122
254027,254027,UT,DS,1,0,0,,,04:30:02 15-Apr-2024,NK,B,37.3330,-123.0675,37.3330,-123.0675,6,,401677791,-135
254027,254027,UT,DS,8,0,0,100,40,05:15:06 15-Apr-2024,NP,2,37.3350,-123.0291,37.3350,-123.0291,58,,401677794,-120
254027,254027,UT,DS,4,0,1,89,51,05:16:39 15-Apr-2024,MC,1,37.3364,-123.0324,37.3364,-123.0324,56,,401677792,-116
254027,254027,UT,DS,1,0,1,,,06:01:57 15-Apr-2024,MB,B,37.3411,-123.0393,37.3411,-123.0393,8,,401677791,-135
254027,254027,UT,DS,4,0,0,81,36,07:25:49 15-Apr-2024,O3,3,37.3641,-123.0369,37.3641,-123.0369,58,,401677801,-120
254027,254027,UT,DS,4,0,0,114,47,08:14:29 15-Apr-2024,NN,1,37.3771,-123.0282,37.3771,-123.0282,58,,401677795,-133
254027,254027,UT,DS,3,0,1,192,87,12:02:18 15-Apr-2024,SR,A,37.4180,-123.0707,37.4180,-123.0707,8,,401677797,-134
254027,254027,UT,DS,2,0,0,41,41,13:18:13 15-Apr-2024,A1,B,37.4770,-123.1137,37.4770,-123.1137,8,,401677770,-136
254027,254027,UT,DS,5,0,0,111,45,13:29:22 15-Apr-2024,CS,2,37.4635,-123.1371,37.4635,-123.1371,56,,401677780,-122
254027,254027,UT,DS,1,0,0,,,13:36:39 15-Apr-2024,SR,B,37.4849,-123.1158,37.4849,-123.1158,6,,401677781,-138
254027,254027,UT,DS,2,0,0,123,123,15:06:49 15-Apr-2024,CS,B,37.5102,-123.1587,37.5102,-123.1587,8,,401677784,-128
254027,254027,UT,DS,5,0,1,103,52,15:09:50 15-Apr-2024,NK,2,37.4768,-123.1031,37.4768,-123.1031,56,,401677790,-120
254027,254027,UT,DS,1,0,0,,,17:14:44 15-Apr-2024,NN,B,37.5146,-123.1258,37.5146,-123.1258,7,,401677821,-135
254027,254027,UT,DS,2,0,2,342,342,17:28:47 15-Apr-2024,NP,B,37.4909,-123.1122,37.4909,-123.1122,6,,401677800,-137
254027,254027,UT,DS,4,0,0,83,81,18:26:05 15-Apr-2024,MB,1,37.4462,-122.8755,37.4462,-122.8755,48,,401677791,-127
254027,254027,UT,DS,3,0,0,130,85,19:01:43 15-Apr-2024,NN,A,37.4256,-122.8513,37.4256,-122.8513,8,,401677794,-126
254027,254027,UT,DS,2,0,0,300,300,19:15:42 15-Apr-2024,MC,B,37.4226,-122.8354,37.4226,-122.8354,6,,401677795,-131
254027,254027,UT,DS,4,0,0,189,80,19:25:24 15-Apr-2024,O3,2,37.4062,-122.8378,37.4062,-122.8378,56,,401677794,-132
254027,254027,UT,DS,1,0,0,,,20:36:51 15-Apr-2024,NN,B,37.3903,-122.7743,37.3903,-122.7743,7,,401677811,-135
254027,254027,UT,DS,4,0,0,71,44,21:08:04 15-Apr-2024,O3,1,37.3453,-122.7710,37.3453,-122.7710,58,,401677796,-125
254027,254027,UT,DS,2,0,0,97,97,23:03:35 15-Apr-2024,CS,B,37.2615,-122.6881,37.2615,-122.6881,8,,401677805,-130
254027,254027,UT,DS,1,0,1,,,00:35:35 16-Apr-2024,CS,B,37.2251,-122.6244,37.2251,-122.6244,8,,401677790,-140
254027,254027,UT,DS,2,0,0,44,44,01:59:35 16-Apr-2024,SR,B,37.2002,-122.5786,37.2002,-122.5786,8,,401677793,-136
254027,254027,UT,DS,4,0,0,79,61,02:17:17 16-Apr-2024,A1,2,37.1844,-122.5578,37.1844,-122.5578,56,,401677789,-121
254027,254027,UT,DS,2,0,0,61,61,02:18:43 16-Apr-2024,CS,B,37.1809,-122.5543,37.1809,-122.5543,6,,401677789,-137
254027,254027,UT,DS,3,0,0,182,56,02:27:43 16-Apr-2024,NK,A,37.1868,-122.5591,37.1868,-122.5591,6,,401677789,-127
254027,254027,UT,DS,1,0,0,,,03:19:39 16-Apr-2024,NP,B,37.1586,-122.5106,37.1586,-122.5106,8,,401677794,-137
254027,254027,UT,DS,3,0,0,95,87,04:06:09 16-Apr-2024,NK,A,37.1377,-122.5204,37.1377,-122.5204,7,,401677798,-130
254027,254027,UT,DS,1,0,0,,,04:06:14 16-Apr-2024,MB,B,37.1676,-122.5266,37.1676,-122.5266,8,,401677782,-132
254027,254027,UT,DS,4,0,0,86,33,04:39:18 16-Apr-2024,NN,1,37.1012,-122.4682,37.1012,-122.4682,56,,401677806,-132
254027,254027,UT,DS,3,0,1,85,85,05:01:59 16-Apr-2024,MC,A,37.1523,-122.5051,37.1523,-122.5051,6,,401677800,-124
254027,254027,UT,DS,3,0,0,85,85,05:01:59 16-Apr-2024,NP,A,37.1455,-122.5129,37.1455,-122.5129,,,401677801,-127
254027,254027,UT,DS,6,0,0,98,71,06:21:34 16-Apr-2024,NN,0,37.1130,-122.5042,37.1130,-122.5042,48,,401677791,-120
254027,254027,UT,DS,3,0,0,95,70,06:35:19 16-Apr-2024,O3,A,37.1053,-122.4721,37.1053,-122.4721,6,,401677795,-124
254027,254027,UT,DS,3,0,0,95,70,06:35:19 16-Apr-2024,MC,A,37.1116,-122.4649,37.1116,-122.4649,,,401677795,-131
254027,254027,UT,DS,1,0,0,,,08:00:05 16-Apr-2024,NN,B,37.0562,-122.3885,37.0562,-122.3885,7,,401677813,-137
254027,254027,UT,DS,4,0,0,103,90,08:13:53 16-Apr-2024,O3,3,37.0960,-122.4120,37.0960,-122.4120,56,,401677790,-126
254027,254027,UT,DS,2,0,0,43,43,13:05:10 16-Apr-2024,SR,B,37.0243,-122.4227,37.0243,-122.4227,8,,401677797,-127
254027,254027,UT,DS,3,0,0,43,41,14:23:57 16-Apr-2024,A1,A,36.9616,-122.1606,36.9616,-122.1606,8,,401677805,-133
254027,254027,UT,DS,5,0,0,99,76,14:26:38 16-Apr-2024,CS,3,36.9586,-122.2055,36.9586,-122.2055,56,,401677787,-136
254027,254027,UT,DS,4,0,0,198,37,16:23:12 16-Apr-2024,NK,1,36.8805,-122.0817,36.8805,-122.0817,58,,401677788,-125
254027,254027,UT,DS,5,0,0,121,54,17:15:28 16-Apr-2024,MC,3,36.8793,-122.0848,36.8793,-122.0848,58,,401677792,-116
254027,254027,UT,DS,8,2,1,,,17:15:53 16-Apr-2024,NP,3,36.8787,-122.0857,36.8787,-122.0857,56,,401677793,-123
254027,254027,UT,DS,6,0,1,125,30,18:00:31 16-Apr-2024,MB,0,36.8645,-121.9876,36.8645,-121.9876,48,,401677796,-125
254027,254027,UT,DS,3,0,0,134,35,18:43:27 16-Apr-2024,NN,A,36.8785,-121.9991,36.8785,-121.9991,8,,401677792,-121
254027,254027,UT,DS,2,0,0,35,35,18:43:27 16-Apr-2024,O3,B,36.8785,-121.9989,36.8785,-121.9989,,,401677796,-132
254027,254027,UT,DS,1,0,0,,,19:02:47 16-Apr-2024,NP,B,36.8747,-121.9841,36.8747,-121.9841,6,,401677793,-138
254027,254027,UT,DS,1,0,0,,,19:02:47 16-Apr-2024,MC,B,36.8785,-121.9991,36.8785,-121.9991,6,,401677792,-134
254027,254027,UT,DS,3,0,0,61,45,20:18:16 16-Apr-2024,O3,A,36.8621,-121.9608,36.8621,-121.9608,8,,401677785,-127
254027,254027,UT,DS,2,0,0,38,38,00:01:40 17-Apr-2024,CS,B,36.7948,-121.8440,36.7948,-121.8440,8,,401677790,-133
254027,254027,UT,DS,4,0,0,84,38,01:24:00 17-Apr-2024,SR,1,36.7856,-121.9009,36.7856,-121.9009,58,,401677784,-127
254027,254027,UT,DS,1,0,0,,,01:34:29 17-Apr-2024,CS,B,36.7832,-121.8970,36.7832,-121.8970,6,,401677781,-137
254027,254027,UT,DS,2,0,0,182,182,02:03:41 17-Apr-2024,NK,B,36.7855,-121.8987,36.7855,-121.8987,6,,401677777,-128
254027,254027,UT,DS,6,0,0,96,30,03:07:16 17-Apr-2024,SR,2,36.7805,-121.8684,36.7805,-121.8684,57,,401677795,-121
254027,254027,UT,DS,3,0,0,99,38,03:07:57 17-Apr-2024,NP,A,36.7754,-121.8715,36.7754,-121.8715,6,,401677798,-133
254027,254027,UT,DS,1,0,1,,,03:28:56 17-Apr-2024,A1,B,36.7768,-121.8709,36.7768,-121.8709,6,,401677790,-137
254027,254027,UT,DS,1,0,0,,,03:34:28 17-Apr-2024,NK,B,36.7754,-121.8651,36.7754,-121.8651,6,,401677797,-140
254027,254027,UT,DS,1,0,1,,,04:28:26 17-Apr-2024,NN,B,36.7705,-121.8485,36.7705,-121.8485,7,,401677811,-135
254027,254027,UT,DS,6,1,0,,,05:25:16 17-Apr-2024,MB,3,36.7968,-121.8755,36.7968,-121.8755,58,,401677801,-130
254027,254027,UT,DS,4,0,0,90,62,06:08:30 17-Apr-2024,NN,3,36.7911,-121.8820,36.7911,-121.8820,58,,401677800,-120
254027,254027,UT,DS,4,0,0,171,87,06:12:25 17-Apr-2024,MC,2,36.7927,-121.8639,36.7927,-121.8639,56,,401677801,-126
254027,254027,UT,DS,7,0,0,77,44,06:26:17 17-Apr-2024,NP,1,36.7973,-121.8733,36.7973,-121.8733,56,,401677799,-131
254027,254027,UT,DS,5,0,0,77,32,07:26:26 17-Apr-2024,O3,2,36.7967,-121.8914,36.7967,-121.8914,58,,401677801,-119
254027,254027,UT,DS,4,0,1,49,39,12:06:53 17-Apr-2024,CS,0,36.8340,-121.8729,36.8340,-121.8729,58,,401677807,-133
254027,254027,UT,DS,3,0,0,99,73,14:04:35 17-Apr-2024,A1,A,36.7892,-121.8370,36.7892,-121.8370,8,,401677791,-124
254027,254027,UT,DS,5,0,0,86,35,14:15:37 17-Apr-2024,SR,2,36.7824,-121.8677,36.7824,-121.8677,56,,401677794,-122
254027,254027,UT,DS,2,0,0,42,42,14:19:25 17-Apr-2024,NK,B,36.7864,-121.8350,36.7864,-121.8350,6,,401677801,-130
254027,254027,UT,DS,1,0,0,,,16:01:35 17-Apr-2024,NK,B,36.7776,-121.8270,36.7776,-121.8270,8,,401677793,-137
254027,254027,UT,DS,2,0,0,44,44,16:59:26 17-Apr-2024,MC,B,36.7600,-121.8249,36.7600,-121.8249,8,,401677788,-120
254027,254027,UT,DS,5,0,0,147,33,17:04:44 17-Apr-2024,NP,1,36.8193,-121.8702,36.8193,-121.8702,46,,401677786,-131
254027,254027,UT,DS,5,0,1,119,30,17:33:12 17-Apr-2024,NK,0,36.8154,-121.8737,36.8154,-121.8737,46,,401677793,-127
254027,254027,UT,DS,5,0,0,91,39,18:27:35 17-Apr-2024,NN,1,36.8298,-121.8553,36.8298,-121.8553,58,,401677798,-125
254027,254027,UT,DS,1,0,0,,,18:32:29 17-Apr-2024,MC,B,36.8298,-121.8554,36.8298,-121.8554,6,,401677802,-116
254027,254027,UT,DS,5,0,0,80,30,19:35:25 17-Apr-2024,O3,3,36.8150,-121.8508,36.8150,-121.8508,58,,401677796,-122
254027,254027,UT,DS,5,0,0,106,46,20:12:51 17-Apr-2024,NN,1,36.7998,-121.8445,36.7998,-121.8445,48,,401677804,-132
254027,254027,UT,DS,1,0,0,,,20:15:03 17-Apr-2024,MC,B,36.8038,-121.8445,36.8038,-121.8445,6,,401677801,-132
254027,254027,UT,DS,3,0,1,158,33,21:11:42 17-Apr-2024,O3,A,36.7873,-121.8509,36.7873,-121.8509,8,,401677802,-124
254027,254027,UT,DS,4,0,0,109,44,23:20:39 17-Apr-2024,CS,2,36.7726,-121.8423,,,58,,401677796,-127
254027,254027,UT,DS,3,0,0,115,97,00:59:36 18-Apr-2024,CS,A,36.7817,-121.8428,36.7817,-121.8428,8,,401677795,-128
254027,254027,UT,DS,7,1,0,,,02:28:30 18-Apr-2024,SR,1,36.7878,-121.8529,36.7878,-121.8529,58,,401677785,-120
254027,254027,UT,DS,4,0,0,89,83,03:06:05 18-Apr-2024,A1,1,36.7885,-121.8570,36.7885,-121.8570,48,,401677783,-129
254027,254027,UT,DS,9,1,0,,,03:16:35 18-Apr-2024,NK,3,36.7931,-121.8238,36.7931,-121.8238,58,,401677785,-121
254027,254027,UT,DS,2,0,0,53,53,04:10:31 18-Apr-2024,SR,B,36.7814,-121.8335,36.7814,-121.8335,8,,401677798,-133
254027,254027,UT,DS,4,0,0,87,34,04:19:09 18-Apr-2024,MC,1,36.8049,-121.8642,36.8049,-121.8642,56,,401677803,-127
254027,254027,UT,DS,4,0,0,106,49,04:36:24 18-Apr-2024,NP,2,36.8027,-121.8772,36.8027,-121.8772,56,,401677800,-123
254027,254027,UT,DS,2,0,0,160,160,05:59:01 18-Apr-2024,NN,B,36.7995,-121.8638,36.7995,-121.8638,8,,401677800,-127
254027,254027,UT,DS,2,0,0,160,160,05:59:01 18-Apr-2024,MC,B,36.7977,-121.8669,36.7977,-121.8669,,,401677799,-126
