DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment,lon,lat
254030,254030,UT,13:34:42 27-Apr-2024,Argos,B,37.2205,-122.4983,685,9271,50,98,NA,NA,NA,NA,NA,NA,-122.4983,37.2205
254030,254030,UT,14:01:16 27-Apr-2024,Argos,B,37.2154,-122.4975,916,2126,394,91,NA,NA,NA,NA,NA,NA,-122.4975,37.2154
254030,254030,UT,14:59:00 27-Apr-2024,Argos,B,37.2062,-122.4946,1279,2446,668,84,NA,NA,NA,NA,NA,NA,-122.4946,37.2062
254030,254030,UT,16:42:17 27-Apr-2024,Argos,A,37.178,-122.4792,348,2427,49,71,NA,NA,NA,NA,NA,NA,-122.4792,37.178
254030,254030,UT,16:47:12 27-Apr-2024,Argos,A,37.1833,-122.4718,304,580,159,129,NA,NA,NA,NA,NA,NA,-122.4718,37.1833
254030,254030,UT,16:47:12 27-Apr-2024,Argos,2,37.1906,-122.482,321,425,242,19,NA,NA,NA,NA,NA,NA,-122.482,37.1906
254030,254030,UT,18:10:48 27-Apr-2024,Argos,B,37.1804,-122.4762,2785,3645,2127,97,NA,NA,NA,NA,NA,NA,-122.4762,37.1804
254030,254030,UT,18:26:22 27-Apr-2024,Argos,B,37.2184,-122.5046,1746,20033,152,51,NA,NA,NA,NA,NA,NA,-122.5046,37.2184
254030,254030,UT,18:28:59 27-Apr-2024,Argos,B,37.2186,-122.5058,392,1681,91,22,NA,NA,NA,NA,NA,NA,-122.5058,37.2186
254030,254030,UT,20:10:13 27-Apr-2024,Argos,B,37.201,-122.5032,1400,1736,1128,87,NA,NA,NA,NA,NA,NA,-122.5032,37.201
254030,254030,UT,20:12:44 27-Apr-2024,Argos,A,37.2237,-122.5141,149,241,92,39,NA,NA,NA,NA,NA,NA,-122.5141,37.2237
254030,254030,UT,02:14:20 28-Apr-2024,Argos,A,37.2594,-122.5588,183,578,58,78,NA,NA,NA,NA,NA,NA,-122.5588,37.2594
254030,254030,UT,02:16:28 28-Apr-2024,Argos,B,37.2575,-122.5588,232,2711,19,94,NA,NA,NA,NA,NA,NA,-122.5588,37.2575
254030,254030,UT,02:18:20 28-Apr-2024,Argos,B,37.2592,-122.5575,344,583,203,82,NA,NA,NA,NA,NA,NA,-122.5575,37.2592
254030,254030,UT,02:29:15 28-Apr-2024,Argos,B,37.2304,-122.5239,2072,4452,964,64,NA,NA,NA,NA,NA,NA,-122.5239,37.2304
254030,254030,UT,04:01:15 28-Apr-2024,Argos,B,37.232,-122.5174,2412,4188,1389,68,NA,NA,NA,NA,NA,NA,-122.5174,37.232
254030,254030,UT,04:13:18 28-Apr-2024,Argos,B,37.2363,-122.5314,2129,4046,1120,48,NA,NA,NA,NA,NA,NA,-122.5314,37.2363
254030,254030,UT,04:13:18 28-Apr-2024,Argos,B,37.2517,-122.5248,1858,3629,950,58,NA,NA,NA,NA,NA,NA,-122.5248,37.2517
254030,254030,UT,05:31:18 28-Apr-2024,Argos,B,37.2633,-122.5121,1830,3123,1072,82,NA,NA,NA,NA,NA,NA,-122.5121,37.2633
254030,254030,UT,07:24:44 28-Apr-2024,Argos,B,37.2712,-122.4936,2205,3131,1553,91,NA,NA,NA,NA,NA,NA,-122.4936,37.2712
254030,254030,UT,13:29:18 28-Apr-2024,Argos,B,37.2529,-122.4777,1961,60560,63,60,NA,NA,NA,NA,NA,NA,-122.4777,37.2529
254030,254030,UT,14:24:06 28-Apr-2024,Argos,B,37.2526,-122.4697,2010,6183,653,56,NA,NA,NA,NA,NA,NA,-122.4697,37.2526
254030,254030,UT,14:35:21 28-Apr-2024,Argos,B,37.2186,-122.5109,646,6431,64,144,NA,NA,NA,NA,NA,NA,-122.5109,37.2186
254030,254030,UT,15:09:07 28-Apr-2024,Argos,B,37.2153,-122.5034,942,1279,693,122,NA,NA,NA,NA,NA,NA,-122.5034,37.2153
254030,254030,UT,16:13:22 28-Apr-2024,Argos,A,37.2061,-122.5556,900,11548,70,101,NA,NA,NA,NA,NA,NA,-122.5556,37.2061
254030,254030,UT,18:04:23 28-Apr-2024,Argos,B,37.2714,-122.5633,2484,9269,665,92,NA,NA,NA,NA,NA,NA,-122.5633,37.2714
254030,254030,UT,18:15:50 28-Apr-2024,Argos,B,37.2691,-122.5684,2091,5979,731,97,NA,NA,NA,NA,NA,NA,-122.5684,37.2691
254030,254030,UT,18:59:14 28-Apr-2024,Argos,B,37.2754,-122.5693,2982,5364,1657,95,NA,NA,NA,NA,NA,NA,-122.5693,37.2754
254030,254030,UT,21:04:03 28-Apr-2024,Argos,2,37.2661,-122.4845,419,751,233,100,NA,NA,NA,NA,NA,NA,-122.4845,37.2661
254030,254030,UT,00:04:45 29-Apr-2024,Argos,1,37.222,-122.608,946,3527,253,46,NA,NA,NA,NA,NA,NA,-122.608,37.222
254030,254030,UT,03:24:07 29-Apr-2024,Argos,1,37.2471,-122.5879,564,682,466,60,NA,NA,NA,NA,NA,NA,-122.5879,37.2471
254030,254030,UT,03:24:56 29-Apr-2024,Argos,B,37.2471,-122.588,724,873,600,79,NA,NA,NA,NA,NA,NA,-122.588,37.2471
254030,254030,UT,03:58:12 29-Apr-2024,Argos,B,37.2468,-122.5893,3089,4051,2356,90,NA,NA,NA,NA,NA,NA,-122.5893,37.2468
254030,254030,UT,05:25:15 29-Apr-2024,Argos,A,37.2427,-122.605,1307,45213,37,89,NA,NA,NA,NA,NA,NA,-122.605,37.2427
254030,254030,UT,07:06:28 29-Apr-2024,Argos,B,37.2427,-122.6123,2405,3991,1449,90,NA,NA,NA,NA,NA,NA,-122.6123,37.2427
254030,254030,UT,13:54:29 29-Apr-2024,Argos,B,37.3365,-122.517,2278,22376,231,125,NA,NA,NA,NA,NA,NA,-122.517,37.3365
254030,254030,UT,13:58:27 29-Apr-2024,Argos,B,37.3352,-122.5137,2361,17986,310,125,NA,NA,NA,NA,NA,NA,-122.5137,37.3352
254030,254030,UT,16:24:27 29-Apr-2024,Argos,0,37.2218,-122.5613,2790,17656,441,79,NA,NA,NA,NA,NA,NA,-122.5613,37.2218
254030,254030,UT,20:20:32 29-Apr-2024,Argos,B,37.0743,-122.5842,6319,16954,2354,91,NA,NA,NA,NA,NA,NA,-122.5842,37.0743
254030,254030,UT,21:00:13 29-Apr-2024,Argos,B,37.0642,-122.5631,6196,15900,2414,82,NA,NA,NA,NA,NA,NA,-122.5631,37.0642
254030,254030,UT,23:25:36 29-Apr-2024,Argos,A,37.0132,-122.3278,533,782,363,144,NA,NA,NA,NA,NA,NA,-122.3278,37.0132
254030,254030,UT,01:10:42 30-Apr-2024,Argos,A,37.0065,-122.4013,579,1796,186,44,NA,NA,NA,NA,NA,NA,-122.4013,37.0065
254030,254030,UT,02:51:51 30-Apr-2024,Argos,A,36.9556,-122.4359,186,621,55,107,NA,NA,NA,NA,NA,NA,-122.4359,36.9556
254030,254030,UT,03:04:25 30-Apr-2024,Argos,B,36.9497,-122.4372,493,670,362,100,NA,NA,NA,NA,NA,NA,-122.4372,36.9497
254030,254030,UT,03:06:27 30-Apr-2024,Argos,A,36.9512,-122.4379,1316,7325,236,78,NA,NA,NA,NA,NA,NA,-122.4379,36.9512
254030,254030,UT,03:25:45 30-Apr-2024,Argos,B,36.9401,-122.453,1878,6807,518,139,NA,NA,NA,NA,NA,NA,-122.453,36.9401
254030,254030,UT,04:30:59 30-Apr-2024,Argos,B,36.9143,-122.4559,3947,5248,2968,110,NA,NA,NA,NA,NA,NA,-122.4559,36.9143
254030,254030,UT,05:10:17 30-Apr-2024,Argos,B,36.9049,-122.4557,1507,1774,1279,94,NA,NA,NA,NA,NA,NA,-122.4557,36.9049
254030,254030,UT,05:29:57 30-Apr-2024,Argos,B,36.8769,-122.4997,1223,19510,76,143,NA,NA,NA,NA,NA,NA,-122.4997,36.8769
254030,254030,UT,05:55:15 30-Apr-2024,Argos,B,36.882,-122.5038,1325,3099,566,139,NA,NA,NA,NA,NA,NA,-122.5038,36.882
254030,254030,UT,06:48:03 30-Apr-2024,Argos,B,36.8683,-122.5476,1244,12196,126,165,NA,NA,NA,NA,NA,NA,-122.5476,36.8683
254030,254030,UT,06:51:19 30-Apr-2024,Argos,B,36.8673,-122.5484,1363,6837,271,165,NA,NA,NA,NA,NA,NA,-122.5484,36.8673
254030,254030,UT,07:31:29 30-Apr-2024,Argos,B,36.8546,-122.5591,1642,2909,927,164,NA,NA,NA,NA,NA,NA,-122.5591,36.8546
254030,254030,UT,13:37:43 30-Apr-2024,Argos,B,36.8677,-122.5531,2303,5295,1001,100,NA,NA,NA,NA,NA,NA,-122.5531,36.8677
254030,254030,UT,14:04:15 30-Apr-2024,Argos,A,36.8873,-122.5673,126,441,36,92,NA,NA,NA,NA,NA,NA,-122.5673,36.8873
254030,254030,UT,15:20:47 30-Apr-2024,Argos,A,36.893,-122.7087,3584,22639,567,79,NA,NA,NA,NA,NA,NA,-122.7087,36.893
254030,254030,UT,16:13:18 30-Apr-2024,Argos,B,36.8941,-122.7081,16465,21975,12335,90,NA,NA,NA,NA,NA,NA,-122.7081,36.8941
254030,254030,UT,17:24:52 30-Apr-2024,Argos,B,36.889,-122.7011,17200,22225,13311,81,NA,NA,NA,NA,NA,NA,-122.7011,36.889
254030,254030,UT,17:49:09 30-Apr-2024,Argos,B,36.8864,-122.6946,15123,19244,11884,77,NA,NA,NA,NA,NA,NA,-122.6946,36.8864
254030,254030,UT,18:17:45 30-Apr-2024,Argos,B,36.8884,-122.6957,1721,2234,1325,77,NA,NA,NA,NA,NA,NA,-122.6957,36.8884
254030,254030,UT,00:39:07 01-May-2024,Argos,B,36.8933,-122.686,2936,4387,1964,81,NA,NA,NA,NA,NA,NA,-122.686,36.8933
254030,254030,UT,02:03:34 01-May-2024,Argos,B,36.927,-122.6796,2622,7688,894,92,NA,NA,NA,NA,NA,NA,-122.6796,36.927
254030,254030,UT,02:16:17 01-May-2024,Argos,B,36.934,-122.6761,2585,8644,772,94,NA,NA,NA,NA,NA,NA,-122.6761,36.934
254030,254030,UT,02:41:36 01-May-2024,Argos,B,36.9454,-122.5546,1193,15617,91,101,NA,NA,NA,NA,NA,NA,-122.5546,36.9454
254030,254030,UT,02:42:17 01-May-2024,Argos,A,36.9337,-122.5449,140,1016,19,103,NA,NA,NA,NA,NA,NA,-122.5449,36.9337
254030,254030,UT,03:06:21 01-May-2024,Argos,B,36.9324,-122.5454,788,1043,595,91,NA,NA,NA,NA,NA,NA,-122.5454,36.9324
254030,254030,UT,04:01:03 01-May-2024,Argos,B,36.9277,-122.5416,1174,1641,839,90,NA,NA,NA,NA,NA,NA,-122.5416,36.9277
254030,254030,UT,04:57:55 01-May-2024,Argos,B,36.9324,-122.5436,1475,2179,997,76,NA,NA,NA,NA,NA,NA,-122.5436,36.9324
254030,254030,UT,05:21:19 01-May-2024,Argos,B,36.8994,-122.6322,1525,4625,503,102,NA,NA,NA,NA,NA,NA,-122.6322,36.8994
254030,254030,UT,05:38:47 01-May-2024,Argos,B,36.8928,-122.573,3099,6128,1566,102,NA,NA,NA,NA,NA,NA,-122.573,36.8928
254030,254030,UT,06:29:04 01-May-2024,Argos,B,36.8993,-122.5716,1573,2790,887,98,NA,NA,NA,NA,NA,NA,-122.5716,36.8993
254030,254030,UT,06:38:11 01-May-2024,Argos,A,36.9555,-122.5201,418,3136,55,93,NA,NA,NA,NA,NA,NA,-122.5201,36.9555
254030,254030,UT,06:42:25 01-May-2024,Argos,B,36.9492,-122.5945,1290,9497,175,85,NA,NA,NA,NA,NA,NA,-122.5945,36.9492
254030,254030,UT,08:23:13 01-May-2024,Argos,B,36.951,-122.5696,1158,24448,54,59,NA,NA,NA,NA,NA,NA,-122.5696,36.951
254030,254030,UT,12:34:28 01-May-2024,Argos,B,36.9476,-122.5694,2034,2980,1387,101,NA,NA,NA,NA,NA,NA,-122.5694,36.9476
254030,254030,UT,13:38:13 01-May-2024,Argos,B,36.9147,-122.5874,2245,3820,1318,97,NA,NA,NA,NA,NA,NA,-122.5874,36.9147
254030,254030,UT,14:13:17 01-May-2024,Argos,B,36.8987,-122.5791,2135,4240,1074,85,NA,NA,NA,NA,NA,NA,-122.5791,36.8987
254030,254030,UT,14:53:18 01-May-2024,Argos,B,36.8899,-122.5788,2267,4112,1249,86,NA,NA,NA,NA,NA,NA,-122.5788,36.8899
254030,254030,UT,16:34:16 01-May-2024,Argos,1,36.8942,-122.5758,849,1495,481,94,NA,NA,NA,NA,NA,NA,-122.5758,36.8942
254030,254030,UT,17:07:20 01-May-2024,Argos,A,36.9424,-122.5313,3102,16187,594,82,NA,NA,NA,NA,NA,NA,-122.5313,36.9424
254030,254030,UT,17:39:04 01-May-2024,Argos,B,36.9476,-122.524,3771,22898,620,65,NA,NA,NA,NA,NA,NA,-122.524,36.9476
254030,254030,UT,17:54:40 01-May-2024,Argos,B,36.9477,-122.5144,730,2911,182,59,NA,NA,NA,NA,NA,NA,-122.5144,36.9477
254030,254030,UT,18:42:55 01-May-2024,Argos,A,36.9313,-122.5268,295,777,111,40,NA,NA,NA,NA,NA,NA,-122.5268,36.9313
254030,254030,UT,18:48:58 01-May-2024,Argos,B,36.9327,-122.5283,720,815,635,95,NA,NA,NA,NA,NA,NA,-122.5283,36.9327
254030,254030,UT,19:00:04 01-May-2024,Argos,B,36.893,-122.5383,461,6014,35,99,NA,NA,NA,NA,NA,NA,-122.5383,36.893
254030,254030,UT,20:31:28 01-May-2024,Argos,B,36.9019,-122.5218,1370,1915,979,95,NA,NA,NA,NA,NA,NA,-122.5218,36.9019
254030,254030,UT,01:20:32 02-May-2024,Argos,1,36.8603,-122.5541,1438,2655,779,95,NA,NA,NA,NA,NA,NA,-122.5541,36.8603
254030,254030,UT,01:49:10 02-May-2024,Argos,A,36.888,-122.6369,1043,1102,986,135,NA,NA,NA,NA,NA,NA,-122.6369,36.888
254030,254030,UT,02:19:59 02-May-2024,Argos,B,36.8918,-122.6301,1713,2122,1382,95,NA,NA,NA,NA,NA,NA,-122.6301,36.8918
254030,254030,UT,03:29:54 02-May-2024,Argos,B,36.8856,-122.6176,2110,2874,1549,85,NA,NA,NA,NA,NA,NA,-122.6176,36.8856
254030,254030,UT,03:58:59 02-May-2024,Argos,B,36.8681,-122.6318,1878,3074,1146,92,NA,NA,NA,NA,NA,NA,-122.6318,36.8681
254030,254030,UT,04:25:46 02-May-2024,Argos,A,36.8177,-122.6597,155,353,68,47,NA,NA,NA,NA,NA,NA,-122.6597,36.8177
254030,254030,UT,05:06:08 02-May-2024,Argos,1,36.8164,-122.7326,1385,5008,383,74,NA,NA,NA,NA,NA,NA,-122.7326,36.8164
254030,254030,UT,05:58:58 02-May-2024,Argos,B,36.8133,-122.7532,5727,7509,4367,84,NA,NA,NA,NA,NA,NA,-122.7532,36.8133
254030,254030,UT,06:05:26 02-May-2024,Argos,A,36.8076,-122.7114,190,507,71,113,NA,NA,NA,NA,NA,NA,-122.7114,36.8076
254030,254030,UT,06:22:24 02-May-2024,Argos,0,36.7878,-122.7066,4060,49534,332,78,NA,NA,NA,NA,NA,NA,-122.7066,36.7878
254030,254030,UT,07:37:28 02-May-2024,Argos,B,36.7721,-122.7296,8935,16081,4964,76,NA,NA,NA,NA,NA,NA,-122.7296,36.7721
254030,254030,UT,13:03:55 02-May-2024,Argos,B,36.7598,-122.7072,17604,44064,7033,76,NA,NA,NA,NA,NA,NA,-122.7072,36.7598
254030,254030,UT,14:24:30 02-May-2024,Argos,0,36.7659,-122.7405,1675,3136,894,78,NA,NA,NA,NA,NA,NA,-122.7405,36.7659
254030,254030,UT,14:39:20 02-May-2024,Argos,0,36.775,-122.6678,2080,7109,608,113,NA,NA,NA,NA,NA,NA,-122.6678,36.775
254030,254030,UT,15:06:36 02-May-2024,Argos,B,36.8375,-122.6816,3479,16493,733,86,NA,NA,NA,NA,NA,NA,-122.6816,36.8375
254030,254030,UT,16:10:39 02-May-2024,Argos,B,36.8427,-122.6919,6467,10929,3826,96,NA,NA,NA,NA,NA,NA,-122.6919,36.8427
254030,254030,UT,16:42:43 02-May-2024,Argos,B,36.8363,-122.7449,3027,23145,395,154,NA,NA,NA,NA,NA,NA,-122.7449,36.8363
254030,254030,UT,17:21:32 02-May-2024,Argos,B,36.7803,-122.7419,3042,5020,1843,148,NA,NA,NA,NA,NA,NA,-122.7419,36.7803
254030,254030,UT,17:37:28 02-May-2024,Argos,B,36.7796,-122.7511,3458,4812,2484,135,NA,NA,NA,NA,NA,NA,-122.7511,36.7796
254030,254030,UT,18:42:40 02-May-2024,Argos,B,36.7718,-122.7691,3271,3875,2760,121,NA,NA,NA,NA,NA,NA,-122.7691,36.7718
254030,254030,UT,19:04:06 02-May-2024,Argos,A,36.8686,-122.6642,2501,20032,312,53,NA,NA,NA,NA,NA,NA,-122.6642,36.8686
254030,254030,UT,21:24:06 02-May-2024,Argos,B,36.8571,-122.7416,3220,76624,135,108,NA,NA,NA,NA,NA,NA,-122.7416,36.8571
254030,254030,UT,01:16:47 03-May-2024,Argos,B,36.8725,-122.8642,6203,15699,2450,101,NA,NA,NA,NA,NA,NA,-122.8642,36.8725
254030,254030,UT,01:45:57 03-May-2024,Argos,B,36.883,-122.7855,2943,30381,285,78,NA,NA,NA,NA,NA,NA,-122.7855,36.883
254030,254030,UT,02:18:31 03-May-2024,Argos,B,36.8825,-122.8044,2845,15356,527,77,NA,NA,NA,NA,NA,NA,-122.8044,36.8825
254030,254030,UT,02:59:52 03-May-2024,Argos,B,36.8795,-122.8169,3001,13426,670,77,NA,NA,NA,NA,NA,NA,-122.8169,36.8795
254030,254030,UT,03:27:03 03-May-2024,Argos,B,36.8656,-122.8033,1323,30560,57,60,NA,NA,NA,NA,NA,NA,-122.8033,36.8656
254030,254030,UT,03:30:18 03-May-2024,Argos,B,36.8713,-122.8118,1499,46732,48,53,NA,NA,NA,NA,NA,NA,-122.8118,36.8713
254030,254030,UT,04:53:31 03-May-2024,Argos,B,36.8507,-122.8253,1356,25943,70,75,NA,NA,NA,NA,NA,NA,-122.8253,36.8507
254030,254030,UT,05:46:26 03-May-2024,Argos,B,36.8606,-122.8659,1849,4290,796,72,NA,NA,NA,NA,NA,NA,-122.8659,36.8606
254030,254030,UT,12:31:01 03-May-2024,Argos,B,36.8068,-122.8432,2374,31228,180,42,NA,NA,NA,NA,NA,NA,-122.8432,36.8068
254030,254030,UT,23:57:23 03-May-2024,Argos,B,36.9381,-122.7937,4563,8123,2563,57,NA,NA,NA,NA,NA,NA,-122.7937,36.9381
254030,254030,UT,01:42:43 04-May-2024,Argos,B,36.9685,-122.9894,10892,41466,2860,78,NA,NA,NA,NA,NA,NA,-122.9894,36.9685
254030,254030,UT,02:31:52 04-May-2024,Argos,B,36.9922,-122.9368,5205,10106,2681,92,NA,NA,NA,NA,NA,NA,-122.9368,36.9922
254030,254030,UT,03:05:25 04-May-2024,Argos,B,36.9717,-122.9005,7508,22139,2545,80,NA,NA,NA,NA,NA,NA,-122.9005,36.9717
254030,254030,UT,07:40:37 04-May-2024,Argos,B,36.9944,-122.7623,6199,11726,3277,94,NA,NA,NA,NA,NA,NA,-122.7623,36.9944
254030,254030,UT,07:43:15 04-May-2024,Argos,A,37.0144,-122.9368,617,11408,33,78,NA,NA,NA,NA,NA,NA,-122.9368,37.0144
254030,254030,UT,13:39:02 04-May-2024,Argos,B,37.0339,-122.8459,2653,6410,1098,60,NA,NA,NA,NA,NA,NA,-122.8459,37.0339
254030,254030,UT,13:42:48 04-May-2024,Argos,B,37.0221,-122.8931,1812,84151,39,76,NA,NA,NA,NA,NA,NA,-122.8931,37.0221
254030,254030,UT,13:48:03 04-May-2024,Argos,1,37.0087,-122.9282,1201,19623,73,98,NA,NA,NA,NA,NA,NA,-122.9282,37.0087
254030,254030,UT,15:20:49 04-May-2024,Argos,B,37.0116,-122.902,1750,3495,875,98,NA,NA,NA,NA,NA,NA,-122.902,37.0116
254030,254030,UT,18:19:35 04-May-2024,Argos,B,36.9959,-122.8009,1533,28121,83,35,NA,NA,NA,NA,NA,NA,-122.8009,36.9959
254030,254030,UT,18:34:12 04-May-2024,Argos,B,37.0045,-122.8417,2886,6321,1317,85,NA,NA,NA,NA,NA,NA,-122.8417,37.0045
254030,254030,UT,19:24:26 04-May-2024,Argos,B,37.0065,-122.8229,2575,4137,1603,87,NA,NA,NA,NA,NA,NA,-122.8229,37.0065
254030,254030,UT,19:47:58 04-May-2024,Argos,B,36.9941,-122.8174,1871,82958,42,110,NA,NA,NA,NA,NA,NA,-122.8174,36.9941
254030,254030,UT,21:32:06 04-May-2024,Argos,B,36.9973,-122.7744,2274,5832,886,107,NA,NA,NA,NA,NA,NA,-122.7744,36.9973
254030,254030,UT,01:00:32 05-May-2024,Argos,B,36.9491,-122.6608,2520,43328,146,79,NA,NA,NA,NA,NA,NA,-122.6608,36.9491
254030,254030,UT,03:30:17 05-May-2024,Argos,A,36.905,-122.8023,560,2233,140,72,NA,NA,NA,NA,NA,NA,-122.8023,36.905
254030,254030,UT,04:14:52 05-May-2024,Argos,B,36.9015,-122.7987,2654,3646,1931,86,NA,NA,NA,NA,NA,NA,-122.7987,36.9015
254030,254030,UT,04:17:53 05-May-2024,Argos,2,36.9235,-122.8151,344,513,230,89,NA,NA,NA,NA,NA,NA,-122.8151,36.9235
254030,254030,UT,04:28:29 05-May-2024,Argos,A,36.9241,-122.834,118,317,43,81,NA,NA,NA,NA,NA,NA,-122.834,36.9241
254030,254030,UT,05:05:59 05-May-2024,Argos,0,36.9187,-122.8698,1656,11045,248,67,NA,NA,NA,NA,NA,NA,-122.8698,36.9187
254030,254030,UT,05:40:27 05-May-2024,Argos,B,36.916,-122.8742,3527,5175,2402,77,NA,NA,NA,NA,NA,NA,-122.8742,36.916
254030,254030,UT,06:04:47 05-May-2024,Argos,1,36.93,-122.8658,651,3825,110,91,NA,NA,NA,NA,NA,NA,-122.8658,36.93
254030,254030,UT,06:58:22 05-May-2024,Argos,B,36.9141,-122.8798,828,15437,44,94,NA,NA,NA,NA,NA,NA,-122.8798,36.9141
254030,254030,UT,07:27:55 05-May-2024,Argos,A,36.9027,-122.8434,217,529,88,136,NA,NA,NA,NA,NA,NA,-122.8434,36.9027
254030,254030,UT,08:34:17 05-May-2024,Argos,B,36.8704,-122.8501,802,5068,126,78,NA,NA,NA,NA,NA,NA,-122.8501,36.8704
254030,254030,UT,13:13:55 05-May-2024,Argos,B,36.8923,-122.8939,1997,5596,712,86,NA,NA,NA,NA,NA,NA,-122.8939,36.8923
254030,254030,UT,13:13:55 05-May-2024,Argos,B,36.9274,-122.8231,2473,10579,578,83,NA,NA,NA,NA,NA,NA,-122.8231,36.9274
254030,254030,UT,14:41:49 05-May-2024,Argos,B,36.9598,-122.7382,1863,38557,90,103,NA,NA,NA,NA,NA,NA,-122.7382,36.9598
254030,254030,UT,14:44:01 05-May-2024,Argos,B,36.96,-122.7411,1906,23070,157,102,NA,NA,NA,NA,NA,NA,-122.7411,36.96
254030,254030,UT,16:34:25 05-May-2024,Argos,A,36.9777,-122.7342,125,346,45,90,NA,NA,NA,NA,NA,NA,-122.7342,36.9777
254030,254030,UT,16:48:43 05-May-2024,Argos,B,36.974,-122.7527,380,1145,126,160,NA,NA,NA,NA,NA,NA,-122.7527,36.974
254030,254030,UT,17:23:09 05-May-2024,Argos,B,36.9761,-122.7481,849,1021,705,100,NA,NA,NA,NA,NA,NA,-122.7481,36.9761
254030,254030,UT,18:10:21 05-May-2024,Argos,B,36.9775,-122.7446,1544,1922,1240,95,NA,NA,NA,NA,NA,NA,-122.7446,36.9775
254030,254030,UT,18:10:21 05-May-2024,Argos,B,36.9941,-122.7321,918,16635,50,118,NA,NA,NA,NA,NA,NA,-122.7321,36.9941
254030,254030,UT,18:31:01 05-May-2024,Argos,A,36.9725,-122.7471,133,154,114,168,NA,NA,NA,NA,NA,NA,-122.7471,36.9725
254030,254030,UT,19:01:52 05-May-2024,Argos,1,36.9519,-122.7559,658,1461,296,53,NA,NA,NA,NA,NA,NA,-122.7559,36.9519
254030,254030,UT,19:05:31 05-May-2024,Argos,0,36.927,-122.7467,2434,4776,1240,32,NA,NA,NA,NA,NA,NA,-122.7467,36.927
254030,254030,UT,19:48:41 05-May-2024,Argos,A,36.9545,-122.7422,840,1412,499,137,NA,NA,NA,NA,NA,NA,-122.7422,36.9545
254030,254030,UT,01:51:16 06-May-2024,Argos,B,36.9841,-122.7379,3948,4835,3223,75,NA,NA,NA,NA,NA,NA,-122.7379,36.9841
254030,254030,UT,05:29:40 06-May-2024,Argos,B,36.975,-122.7388,1903,48387,74,67,NA,NA,NA,NA,NA,NA,-122.7388,36.975
254030,254030,UT,05:55:11 06-May-2024,Argos,B,36.975,-122.742,2041,9887,421,67,NA,NA,NA,NA,NA,NA,-122.742,36.975
254030,254030,UT,06:22:06 06-May-2024,Argos,3,36.9193,-122.8696,126,178,89,98,NA,NA,NA,NA,NA,NA,-122.8696,36.9193
254030,254030,UT,07:12:32 06-May-2024,Argos,B,36.9187,-122.8675,939,1254,702,82,NA,NA,NA,NA,NA,NA,-122.8675,36.9187
254030,254030,UT,07:49:01 06-May-2024,Argos,B,36.9185,-122.8669,1254,1620,969,84,NA,NA,NA,NA,NA,NA,-122.8669,36.9185
254030,254030,UT,12:25:26 06-May-2024,Argos,B,36.9443,-122.8079,1463,17965,119,170,NA,NA,NA,NA,NA,NA,-122.8079,36.9443
254030,254030,UT,12:32:21 06-May-2024,Argos,A,36.9018,-122.7849,249,910,68,39,NA,NA,NA,NA,NA,NA,-122.7849,36.9018
254030,254030,UT,14:01:45 06-May-2024,Argos,B,36.8734,-122.7529,920,9892,85,56,NA,NA,NA,NA,NA,NA,-122.7529,36.8734
254030,254030,UT,14:14:27 06-May-2024,Argos,B,36.8698,-122.7538,1058,3242,345,59,NA,NA,NA,NA,NA,NA,-122.7538,36.8698
254030,254030,UT,14:23:04 06-May-2024,Argos,B,36.752,-122.6909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.6909,36.752
254030,254030,UT,14:27:38 06-May-2024,Argos,B,36.8688,-122.7527,1149,2774,475,63,NA,NA,NA,NA,NA,NA,-122.7527,36.8688
254030,254030,UT,16:10:13 06-May-2024,Argos,0,36.8199,-122.7307,1502,5258,429,87,NA,NA,NA,NA,NA,NA,-122.7307,36.8199
254030,254030,UT,16:42:04 06-May-2024,Argos,B,36.8115,-122.7225,3688,5795,2346,92,NA,NA,NA,NA,NA,NA,-122.7225,36.8115
254030,254030,UT,17:03:01 06-May-2024,Argos,A,36.8201,-122.8165,1675,11097,252,72,NA,NA,NA,NA,NA,NA,-122.8165,36.8201
254030,254030,UT,18:00:13 06-May-2024,Argos,B,36.8064,-122.8055,4876,6672,3563,86,NA,NA,NA,NA,NA,NA,-122.8055,36.8064
254030,254030,UT,18:13:26 06-May-2024,Argos,0,36.7676,-122.8524,3514,7294,1692,108,NA,NA,NA,NA,NA,NA,-122.8524,36.7676
254030,254030,UT,19:33:19 06-May-2024,Argos,B,36.7486,-122.8374,50855,63413,40783,91,NA,NA,NA,NA,NA,NA,-122.8374,36.7486
254030,254030,UT,20:00:39 06-May-2024,Argos,2,36.7524,-122.8406,459,4000,52,98,NA,NA,NA,NA,NA,NA,-122.8406,36.7524
254030,254030,UT,23:35:51 06-May-2024,Argos,B,36.7512,-122.8941,1224,3083,485,13,NA,NA,NA,NA,NA,NA,-122.8941,36.7512
254030,254030,UT,01:12:40 07-May-2024,Argos,A,36.7474,-122.784,190,855,42,94,NA,NA,NA,NA,NA,NA,-122.784,36.7474
